"시도별","사육규모별","년도","분기","항목","데이터"
"경상남도","1,000 미만",2021,2,"마리수",91805
"경상남도","1,000 미만",2021,3,"농장수",272
"경상남도","1,000 미만",2021,3,"마리수",77814
"경상남도","1,000~5,000",2017,1,"농장수",356
"경상남도","1,000~5,000",2017,1,"마리수",777503
"경상남도","1,000~5,000",2017,2,"농장수",346
"경상남도","1,000~5,000",2017,2,"마리수",762920
"경상남도","1,000~5,000",2017,3,"농장수",345
"경상남도","1,000~5,000",2017,3,"마리수",767307
"경상남도","1,000~5,000",2017,4,"농장수",358
"경상남도","1,000~5,000",2017,4,"마리수",780629
"경상남도","1,000~5,000",2018,1,"농장수",325
"경상남도","1,000~5,000",2018,1,"마리수",743448
"경상남도","1,000~5,000",2018,2,"농장수",332
"경상남도","1,000~5,000",2018,2,"마리수",747318
"경상남도","1,000~5,000",2018,3,"농장수",334
"경상남도","1,000~5,000",2018,3,"마리수",773546
"경상남도","1,000~5,000",2018,4,"농장수",343
"경상남도","1,000~5,000",2018,4,"마리수",786346
"경상남도","1,000~5,000",2019,1,"농장수",344
"경상남도","1,000~5,000",2019,1,"마리수",805124
"경상남도","1,000~5,000",2019,2,"농장수",350
"경상남도","1,000~5,000",2019,2,"마리수",815933
"경상남도","1,000~5,000",2019,3,"농장수",335
"경상남도","1,000~5,000",2019,3,"마리수",782388
"경상남도","1,000~5,000",2019,4,"농장수",337
"경상남도","1,000~5,000",2019,4,"마리수",801557
"경상남도","1,000~5,000",2020,1,"농장수",375
"경상남도","1,000~5,000",2020,1,"마리수",886023
"경상남도","1,000~5,000",2020,2,"농장수",364
"경상남도","1,000~5,000",2020,2,"마리수",845261
"경상남도","1,000~5,000",2020,3,"농장수",359
"경상남도","1,000~5,000",2020,3,"마리수",815470
"경상남도","1,000~5,000",2020,4,"농장수",358
"경상남도","1,000~5,000",2020,4,"마리수",822736
"경상남도","1,000~5,000",2021,1,"농장수",370
"경상남도","1,000~5,000",2021,1,"마리수",837495
"경상남도","1,000~5,000",2021,2,"농장수",364
"경상남도","1,000~5,000",2021,2,"마리수",821049
"경상남도","1,000~5,000",2021,3,"농장수",372
"경상남도","1,000~5,000",2021,3,"마리수",862441
"경상남도","5,000~10,000",2017,1,"농장수",31
"경상남도","5,000~10,000",2017,1,"마리수",197788
"경상남도","5,000~10,000",2017,2,"농장수",29
"경상남도","5,000~10,000",2017,2,"마리수",195909
"경상남도","5,000~10,000",2017,3,"농장수",31
"경상남도","5,000~10,000",2017,3,"마리수",212968
"경상남도","5,000~10,000",2017,4,"농장수",30
"경상남도","5,000~10,000",2017,4,"마리수",198427
"경상남도","5,000~10,000",2018,1,"농장수",28
"경상남도","5,000~10,000",2018,1,"마리수",179734
"경상남도","5,000~10,000",2018,2,"농장수",28
"경상남도","5,000~10,000",2018,2,"마리수",184751
"경상남도","5,000~10,000",2018,3,"농장수",30
"경상남도","5,000~10,000",2018,3,"마리수",198497
"경상남도","5,000~10,000",2018,4,"농장수",27
"경상남도","5,000~10,000",2018,4,"마리수",184158
"경상남도","5,000~10,000",2019,1,"농장수",28
"경상남도","5,000~10,000",2019,1,"마리수",199587
"경상남도","5,000~10,000",2019,2,"농장수",30
"경상남도","5,000~10,000",2019,2,"마리수",206606
"경상남도","5,000~10,000",2019,3,"농장수",32
"경상남도","5,000~10,000",2019,3,"마리수",215742
"경상남도","5,000~10,000",2019,4,"농장수",27
"경상남도","5,000~10,000",2019,4,"마리수",191206
"경상남도","5,000~10,000",2020,1,"농장수",28
"경상남도","5,000~10,000",2020,1,"마리수",187572
"경상남도","5,000~10,000",2020,2,"농장수",27
"경상남도","5,000~10,000",2020,2,"마리수",179767
"경상남도","5,000~10,000",2020,3,"농장수",30
"경상남도","5,000~10,000",2020,3,"마리수",196749
"경상남도","5,000~10,000",2020,4,"농장수",31
"경상남도","5,000~10,000",2020,4,"마리수",203047
"경상남도","5,000~10,000",2021,1,"농장수",32
"경상남도","5,000~10,000",2021,1,"마리수",224193
"경상남도","5,000~10,000",2021,2,"농장수",34
"경상남도","5,000~10,000",2021,2,"마리수",236919
"경상남도","5,000~10,000",2021,3,"농장수",32
"경상남도","5,000~10,000",2021,3,"마리수",215022
"경상남도","10,000 이상",2017,1,"농장수",13
"경상남도","10,000 이상",2017,1,"마리수",205947
"경상남도","10,000 이상",2017,2,"농장수",12
"경상남도","10,000 이상",2017,2,"마리수",205474
"경상남도","10,000 이상",2017,3,"농장수",11
"경상남도","10,000 이상",2017,3,"마리수",194459
"경상남도","10,000 이상",2017,4,"농장수",10
"경상남도","10,000 이상",2017,4,"마리수",175243
"경상남도","10,000 이상",2018,1,"농장수",13
"경상남도","10,000 이상",2018,1,"마리수",208579
"경상남도","10,000 이상",2018,2,"농장수",12
"경상남도","10,000 이상",2018,2,"마리수",204981
"경상남도","10,000 이상",2018,3,"농장수",12
"경상남도","10,000 이상",2018,3,"마리수",198633
"경상남도","10,000 이상",2018,4,"농장수",11
"경상남도","10,000 이상",2018,4,"마리수",191165
"경상남도","10,000 이상",2019,1,"농장수",10
"경상남도","10,000 이상",2019,1,"마리수",169318
"경상남도","10,000 이상",2019,2,"농장수",11
"경상남도","10,000 이상",2019,2,"마리수",175391
"경상남도","10,000 이상",2019,3,"농장수",11
"경상남도","10,000 이상",2019,3,"마리수",181484
"경상남도","10,000 이상",2019,4,"농장수",11
"경상남도","10,000 이상",2019,4,"마리수",179464
"경상남도","10,000 이상",2020,1,"농장수",12
"경상남도","10,000 이상",2020,1,"마리수",190129
"경상남도","10,000 이상",2020,2,"농장수",12
"경상남도","10,000 이상",2020,2,"마리수",188943
"경상남도","10,000 이상",2020,3,"농장수",12
"경상남도","10,000 이상",2020,3,"마리수",191827
"경상남도","10,000 이상",2020,4,"농장수",11
"경상남도","10,000 이상",2020,4,"마리수",176188
"경상남도","10,000 이상",2021,1,"농장수",12
"경상남도","10,000 이상",2021,1,"마리수",186357
"경상남도","10,000 이상",2021,2,"농장수",11
"경상남도","10,000 이상",2021,2,"마리수",177359
"경상남도","10,000 이상",2021,3,"농장수",12
"경상남도","10,000 이상",2021,3,"마리수",190320
"제주도","합계",2017,1,"농장수",286
"제주도","합계",2017,1,"마리수",543840
"제주도","합계",2017,2,"농장수",286
"제주도","합계",2017,2,"마리수",558597
"제주도","합계",2017,3,"농장수",286
"제주도","합계",2017,3,"마리수",549913
"제주도","합계",2017,4,"농장수",286
"제주도","합계",2017,4,"마리수",541273
"제주도","합계",2018,1,"농장수",286
"제주도","합계",2018,1,"마리수",529292
"제주도","합계",2018,2,"농장수",286
"제주도","합계",2018,2,"마리수",531335
"제주도","합계",2018,3,"농장수",286
"제주도","합계",2018,3,"마리수",541333
"제주도","합계",2018,4,"농장수",278
"제주도","합계",2018,4,"마리수",534113
"제주도","합계",2019,1,"농장수",277
"제주도","합계",2019,1,"마리수",522523
"제주도","합계",2019,2,"농장수",277
"제주도","합계",2019,2,"마리수",529510
"제주도","합계",2019,3,"농장수",277
"제주도","합계",2019,3,"마리수",555109
"제주도","합계",2019,4,"농장수",277
"제주도","합계",2019,4,"마리수",551168
"제주도","합계",2020,1,"농장수",260
"제주도","합계",2020,1,"마리수",532108
"제주도","합계",2020,2,"농장수",263
"제주도","합계",2020,2,"마리수",529946
"제주도","합계",2020,3,"농장수",266
"제주도","합계",2020,3,"마리수",539419
"제주도","합계",2020,4,"농장수",262
"제주도","합계",2020,4,"마리수",523450
"제주도","합계",2021,1,"농장수",254
"제주도","합계",2021,1,"마리수",511595
"제주도","합계",2021,2,"농장수",255
"제주도","합계",2021,2,"마리수",527634
"제주도","합계",2021,3,"농장수",257
"제주도","합계",2021,3,"마리수",552198
"제주도","1,000 미만",2017,1,"농장수",92
"제주도","1,000 미만",2017,1,"마리수",39963
"제주도","1,000 미만",2017,2,"농장수",93
"제주도","1,000 미만",2017,2,"마리수",43956
"제주도","1,000 미만",2017,3,"농장수",93
"제주도","1,000 미만",2017,3,"마리수",43423
"제주도","1,000 미만",2017,4,"농장수",98
"제주도","1,000 미만",2017,4,"마리수",45979
"제주도","1,000 미만",2018,1,"농장수",100
"제주도","1,000 미만",2018,1,"마리수",45180
"제주도","1,000 미만",2018,2,"농장수",101
"제주도","1,000 미만",2018,2,"마리수",49075
"제주도","1,000 미만",2018,3,"농장수",95
"제주도","1,000 미만",2018,3,"마리수",44166
"제주도","1,000 미만",2018,4,"농장수",89
"제주도","1,000 미만",2018,4,"마리수",42955
"제주도","1,000 미만",2019,1,"농장수",93
"제주도","1,000 미만",2019,1,"마리수",46001
"제주도","1,000 미만",2019,2,"농장수",95
"제주도","1,000 미만",2019,2,"마리수",47265
"제주도","1,000 미만",2019,3,"농장수",85
"제주도","1,000 미만",2019,3,"마리수",39154
"제주도","1,000 미만",2019,4,"농장수",88
"제주도","1,000 미만",2019,4,"마리수",43899
"제주도","1,000 미만",2020,1,"농장수",79
"제주도","1,000 미만",2020,1,"마리수",41349
"제주도","1,000 미만",2020,2,"농장수",84
"제주도","1,000 미만",2020,2,"마리수",46556
"제주도","1,000 미만",2020,3,"농장수",75
"제주도","1,000 미만",2020,3,"마리수",39684
"제주도","1,000 미만",2020,4,"농장수",71
"제주도","1,000 미만",2020,4,"마리수",34616
"제주도","1,000 미만",2021,1,"농장수",73
"제주도","1,000 미만",2021,1,"마리수",38529
"제주도","1,000 미만",2021,2,"농장수",63
"제주도","1,000 미만",2021,2,"마리수",31998
"제주도","1,000 미만",2021,3,"농장수",63
"제주도","1,000 미만",2021,3,"마리수",32423
"제주도","1,000~5,000",2017,1,"농장수",182
"제주도","1,000~5,000",2017,1,"마리수",389538
"제주도","1,000~5,000",2017,2,"농장수",179
"제주도","1,000~5,000",2017,2,"마리수",389451
"제주도","1,000~5,000",2017,3,"농장수",180
"제주도","1,000~5,000",2017,3,"마리수",384869
"제주도","1,000~5,000",2017,4,"농장수",176
"제주도","1,000~5,000",2017,4,"마리수",374865
"제주도","1,000~5,000",2018,1,"농장수",174
"제주도","1,000~5,000",2018,1,"마리수",365806
"제주도","1,000~5,000",2018,2,"농장수",173
"제주도","1,000~5,000",2018,2,"마리수",360271
"제주도","1,000~5,000",2018,3,"농장수",178
"제주도","1,000~5,000",2018,3,"마리수",378063
"제주도","1,000~5,000",2018,4,"농장수",176
"제주도","1,000~5,000",2018,4,"마리수",368250
"제주도","1,000~5,000",2019,1,"농장수",173
"제주도","1,000~5,000",2019,1,"마리수",363446
"제주도","1,000~5,000",2019,2,"농장수",168
"제주도","1,000~5,000",2019,2,"마리수",353317
"제주도","1,000~5,000",2019,3,"농장수",179
"제주도","1,000~5,000",2019,3,"마리수",382071
"제주도","1,000~5,000",2019,4,"농장수",174
"제주도","1,000~5,000",2019,4,"마리수",369398
"제주도","1,000~5,000",2020,1,"농장수",168
"제주도","1,000~5,000",2020,1,"마리수",358029
"제주도","1,000~5,000",2020,2,"농장수",166
"제주도","1,000~5,000",2020,2,"마리수",357275
"제주도","1,000~5,000",2020,3,"농장수",180
"제주도","1,000~5,000",2020,3,"마리수",388507
"제주도","1,000~5,000",2020,4,"농장수",178
"제주도","1,000~5,000",2020,4,"마리수",369300
"제주도","1,000~5,000",2021,1,"농장수",170
"제주도","1,000~5,000",2021,1,"마리수",361896
"제주도","1,000~5,000",2021,2,"농장수",181
"제주도","1,000~5,000",2021,2,"마리수",384594
"제주도","1,000~5,000",2021,3,"농장수",183
"제주도","1,000~5,000",2021,3,"마리수",398743
"제주도","5,000~10,000",2017,1,"농장수",5
"제주도","5,000~10,000",2017,1,"마리수",30799
"제주도","5,000~10,000",2017,2,"농장수",7
"제주도","5,000~10,000",2017,2,"마리수",40379
"제주도","5,000~10,000",2017,3,"농장수",6
"제주도","5,000~10,000",2017,3,"마리수",36183
"제주도","5,000~10,000",2017,4,"농장수",6
"제주도","5,000~10,000",2017,4,"마리수",36270
"제주도","5,000~10,000",2018,1,"농장수",6
"제주도","5,000~10,000",2018,1,"마리수",35490
"제주도","5,000~10,000",2018,2,"농장수",6
"제주도","5,000~10,000",2018,2,"마리수",35612
"제주도","5,000~10,000",2018,3,"농장수",6
"제주도","5,000~10,000",2018,3,"마리수",34164
"제주도","5,000~10,000",2018,4,"농장수",7
"제주도","5,000~10,000",2018,4,"마리수",38232
"제주도","5,000~10,000",2019,1,"농장수",5
"제주도","5,000~10,000",2019,1,"마리수",28193
"제주도","5,000~10,000",2019,2,"농장수",8
"제주도","5,000~10,000",2019,2,"마리수",44687
"제주도","5,000~10,000",2019,3,"농장수",8
"제주도","5,000~10,000",2019,3,"마리수",45795
"제주도","5,000~10,000",2019,4,"농장수",9
"제주도","5,000~10,000",2019,4,"마리수",50805
"제주도","5,000~10,000",2020,1,"농장수",8
"제주도","5,000~10,000",2020,1,"마리수",46187
"제주도","5,000~10,000",2020,2,"농장수",7
"제주도","5,000~10,000",2020,2,"마리수",40227
"제주도","5,000~10,000",2020,3,"농장수",6
"제주도","5,000~10,000",2020,3,"마리수",36753
"제주도","5,000~10,000",2020,4,"농장수",8
"제주도","5,000~10,000",2020,4,"마리수",45760
"제주도","5,000~10,000",2021,1,"농장수",6
"제주도","5,000~10,000",2021,1,"마리수",37940
"제주도","5,000~10,000",2021,2,"농장수",6
"제주도","5,000~10,000",2021,2,"마리수",37568
"제주도","5,000~10,000",2021,3,"농장수",7
"제주도","5,000~10,000",2021,3,"마리수",46627
"제주도","10,000 이상",2017,1,"농장수",6
"제주도","10,000 이상",2017,1,"마리수",83540
"제주도","10,000 이상",2017,2,"농장수",6
"제주도","10,000 이상",2017,2,"마리수",84811
"제주도","10,000 이상",2017,3,"농장수",6
"제주도","10,000 이상",2017,3,"마리수",85438
"제주도","10,000 이상",2017,4,"농장수",6
"제주도","10,000 이상",2017,4,"마리수",84159
"제주도","10,000 이상",2018,1,"농장수",6
"제주도","10,000 이상",2018,1,"마리수",82816
"제주도","10,000 이상",2018,2,"농장수",6
"제주도","10,000 이상",2018,2,"마리수",86377
"제주도","10,000 이상",2018,3,"농장수",6
"제주도","10,000 이상",2018,3,"마리수",84940
"제주도","10,000 이상",2018,4,"농장수",6
"제주도","10,000 이상",2018,4,"마리수",84676
"제주도","10,000 이상",2019,1,"농장수",6
"제주도","10,000 이상",2019,1,"마리수",84882
"제주도","10,000 이상",2019,2,"농장수",6
"제주도","10,000 이상",2019,2,"마리수",84240
"제주도","10,000 이상",2019,3,"농장수",6
"제주도","10,000 이상",2019,3,"마리수",88088
"제주도","10,000 이상",2019,4,"농장수",6
"제주도","10,000 이상",2019,4,"마리수",87066
"제주도","10,000 이상",2020,1,"농장수",6
"제주도","10,000 이상",2020,1,"마리수",86543
"제주도","10,000 이상",2020,2,"농장수",6
"제주도","10,000 이상",2020,2,"마리수",85888
"제주도","10,000 이상",2020,3,"농장수",5
"제주도","10,000 이상",2020,3,"마리수",74475
"제주도","10,000 이상",2020,4,"농장수",5
"제주도","10,000 이상",2020,4,"마리수",73774
"제주도","10,000 이상",2021,1,"농장수",5
"제주도","10,000 이상",2021,1,"마리수",73231
